测试套/软件包名,测试用例名,状态,日志文件,原因
,oe_test_performance_monitor_pcp,success,./mugen-riscv/logs/os-basic/oe_test_performance_monitor_pcp/2023-09-13-11:49:57.log,None
,oe_test_server_mariadb_copy,success,./mugen-riscv/logs/os-basic/oe_test_server_mariadb_copy/2023-09-13-10:36:55.log,None
,oe_test_nmcli_systemd_resolved,success,./mugen-riscv/logs/os-basic/oe_test_nmcli_systemd_resolved/2023-09-13-13:40:39.log,None
,oe_test_USBinfo,success,./mugen-riscv/logs/os-basic/oe_test_USBinfo/2023-09-13-12:31:34.log,None
,oe_test_bsdcat,success,./mugen-riscv/logs/os-basic/oe_test_bsdcat/2023-09-13-12:28:53.log,None
,oe_test_virt-what,success,./mugen-riscv/logs/os-basic/oe_test_virt-what/2023-09-13-13:55:26.log,None
,oe_test_ProcMgmt_sar,success,./mugen-riscv/logs/os-basic/oe_test_ProcMgmt_sar/2023-09-13-14:09:16.log,None
,oe_test_server_mariadb_backupDB,success,./mugen-riscv/logs/os-basic/oe_test_server_mariadb_backupDB/2023-09-13-13:10:00.log,None
,oe_test_cksum,success,./mugen-riscv/logs/os-basic/oe_test_cksum/2023-09-13-11:00:51.log,None
,oe_test_c_stat,success,./mugen-riscv/logs/os-basic/oe_test_c_stat/2023-09-13-13:30:43.log,None
,oe_test_seq,success,./mugen-riscv/logs/os-basic/oe_test_seq/2023-09-13-12:17:22.log,None
,oe_test_net_conninfo_lsof,success,./mugen-riscv/logs/os-basic/oe_test_net_conninfo_lsof/2023-09-13-11:49:28.log,None
,oe_test_ProcMgmt_at,success,./mugen-riscv/logs/os-basic/oe_test_ProcMgmt_at/2023-09-13-11:57:44.log,None
,oe_test_kernel_cgroup,success,./mugen-riscv/logs/os-basic/oe_test_kernel_cgroup/2023-09-13-11:09:53.log,None
,oe_test_zgrep_002,success,./mugen-riscv/logs/os-basic/oe_test_zgrep_002/2023-09-13-11:09:24.log,None
,oe_test_glibc,success,./mugen-riscv/logs/os-basic/oe_test_glibc/2023-09-13-12:33:59.log,None
,oe_test_cairo,success,./mugen-riscv/logs/os-basic/oe_test_cairo/2023-09-13-12:05:49.log,None
,oe_test_server_vsftpd_restart,success,./mugen-riscv/logs/os-basic/oe_test_server_vsftpd_restart/2023-09-13-13:25:58.log,None
,oe_test_python3-kmod,success,./mugen-riscv/logs/os-basic/oe_test_python3-kmod/2023-09-13-11:11:03.log,None
,oe_test_cal,success,./mugen-riscv/logs/os-basic/oe_test_cal/2023-09-13-12:06:49.log,None
,oe_test_ctags,success,./mugen-riscv/logs/os-basic/oe_test_ctags/2023-09-13-11:10:31.log,None
,oe_test_server_httpd_checkfirewall,success,./mugen-riscv/logs/os-basic/oe_test_server_httpd_checkfirewall/2023-09-13-13:48:53.log,None
,oe_test_power_measurement_internal,success,./mugen-riscv/logs/os-basic/oe_test_power_measurement_internal/2023-09-13-13:39:48.log,None
